	tokenized_text	second_pool
6966	Se le nota , se le trasluce en la piel .	expl:pv
6967	Hay mucho interés ( de parte de el poder ) en que el grupo de familiares se desintegre .	expl:pass
6968	- - Entonces , ¿ se involucra o no el argentino ?	expl:pv
6969	- - Lo nuestro es una lucha desde el compromiso , de invitar a que se sumen , no por mí sino por cada uno .	expl:pv
6970	Pero sé también de esos que se bajaron de el tren con cinco mochilas y de cómo en la morgue limpiaban los cadáveres de pertenencias .	expl:pv
6971	Y en su espalda se destaca un pedacito de una letra de Lucas , en la letra de Lucas : Madera noble , roble es mi corazón , reza Moscas en rosas .	expl:pv
6972	Y se escandaliza con cada formación que arriba a la estación .	expl:pv
6973	Y se vuelve a escandalizar .	expl:pv
6974	Más cuadras pavimentadas que las proyectadas viernes , 30 de agosto de 2013 El intendente Infante destacó los trabajos de pavimentación que se llevan a cabo en la ciudad .	expl:pv
6975	Por último , destacó que todo esto se ejecuta con fondos propios de la Municipalidad , no vamos a pedir préstamos porque de nada sirve hacer obras y endeudar a la Comuna .	expl:pv
6976	A continuación se transcriben algunos relatos reveladores de la moral islámica en la figura de el mismo Profeta o los Imames Ellos son quienes Dios ha dirigido .	expl:pv
6977	Sigue tú su dirección Corán 6:90 1 - El Profeta Muhammad y los dos círculos de creyentes El Profeta ( PBd ) entró en la Mezquita de Medina1 y su mirada se posó sobre dos grupos , cada uno de los cuales formaba un círculo .	expl:pass
6978	Uno de ellos se dedicaba a prácticas de adoración y dikr ( recuerdo ) de Dios , el otro a la enseñanza y a el estudio .	expl:pv
6979	Volvió a su casa aquel día sin haber dicho una palabra y se encontró de nuevo cara a cara con la silueta de la pobreza planeando sobre su casa .	expl:pv
6980	El hombre notó entonces , a el escuchar esta frase , certeza en su corazón y sintió que aquello significaba la llave de su problema .	obj
6981	Salió andando con un paso más seguro , diciéndo se : No iré jamás en busca de la ayuda y de la asistencia de las criaturas .	expl:pv
6982	- se preguntó - .	expl:pv
6983	Tomó prestada un hacha y se dirigió a el bosque .	expl:pv
6984	Perseveró así en su labor hasta proveer se de un capital y de esclavos .	expl:pv
6985	3 - Petición de un du'a Un individuo excitado y ansioso , se aproximó a Imam As-Sadeq ( P ) y le dijo : - ¿ Quieres hacer un du'a ( súplica ) a mi favor para que Dios me conceda ayuda , pues soy realmente pobre y sin recursos ?	expl:pv
6986	Ha ordenado aplicar se en la búsqueda de el pan cotidiano , y solamente después , reclamar lo .	expl:pv
6987	4 - La ligadura de rodillas de el camello La caravana había caminado durante varias horas , y el cansancio se hacía sentir entre los jinetes y las cabalgaduras .	expl:pass
6988	Todos se ocuparon , ante todo , de alcanzar el agua y hacer los preparativos de la oración .	expl:pv
6989	Tras haber puesto pie en tierra , el Profeta ( PBd ) se dirigió hacia el agua .	expl:pass
6990	Pero después de recorrer cierta distancia , sin decir nada a nadie , se volvió hacia su montura .	expl:pv
6991	Sus compañeros se preguntaban con asombro si no habría desaprobado este lugar para hacer alto y si daría la orden de partir de nuevo .	expl:pv
6992	- El proyecto va en línea con la intención de nuestro Gobierno de profundizar el consumo y destinar cuatro mil millones de pesos que estaban en manos de el Estado a el bolsillo de los trabajadores , que se volcarán a el consumo y a el mercado interno , a el crecimiento de el Producto Bruto Interno , e ir a contramarcha de todos los planes de ajuste que el sistema financiero internacional pone como condición a los gobiernos .	expl:pv
6993	Este debate pone en valor cómo se garantiza el financiamiento de el Estado de forma responsable , promoviendo el consumo y el mercado interno .	expl:pv
6994	- Argentina tiene una negociación de paritarias , y las metas fiscales se van fijando en función de las posibilidades a cumplir y la flexibilidad que tiene que tener el Poder Ejecutivo .	expl:pv
6995	Entonces , que el pueblo vote y después se verá cuál es el resultado electoral .	expl:pv
6996	Uno de los temas que se viene es poder tener materializado antes de diciembre el Código Civil , que ha sido todo un debate el año pasado , de audiencias públicas y comisiones , y seguramente ya están preparados los dictámenes de los bloques .	expl:pv
6997	Mensajes Juan 11:38 : Conmovido una vez más , Jesús se acercó a el sepulcro .	expl:pv
6998	Cuando hablamos con Dios , le pedimos algo y no recibimos respuestas a nuestros pedidos , cuando las cosas se tardan y no hay respuesta , pensamos que Dios no está interesado en nosotros .	expl:pass
6999	¿ Saben que se realizó una encuesta que reveló que la mayor queja que tenemos las mujeres es no sentir nos escuchadas , que los hombres no nos escuchan ?	expl:pv
7000	La encuesta arrojó que solo un 33 % de las mujeres le hablan a sus parejas y se sienten escuchadas .	expl:pv
7001	Es decir , las mismas palabras que había dicho Tomás , Jesús se las repitió .	expl:pv
7002	Dios no es un Dios que se olvida sino que está atento a cada palabra que sale de tu boca .	expl:pv
7003	Dios está haciendo cosas , se está moviendo .	expl:pv
7004	Dios es un Dios de relaciones : a Dios le gusta relacionar se con nosotros .	expl:pv
7005	Porque Dios es el fin y ¡ Él quiere meter se en nuestra vida !	obj
7006	El hijo se va y malgasta el dinero porque no sabía administrar .	expl:pv
7007	En un momento , cuando el hijo estaba mal , en plena pobreza , se acuerda de el padre y dice : Voy a volver con mi papá , pero voy a volver para ser un empleado suyo .	expl:pv
7008	Dios es un papá que podría dar te todo lo que vos le pedís , en el momento en que se lo pedís .	expl:pv
7009	Pero Jesús dice : yo les vengo a mostrar a el Dios de la gracia , y cuando ustedes se relacionan con Él Él les da más abundantemente , por gracia , lo que están necesitando .	expl:pv
7010	Tal vez ya se lo hiciste a Dios , o tal vez hoy tenes uno nuevo , distinto .	expl:pv
7011	Jugando online , puedes manejar a el portero y dejar que la Inteligencia Artificial de nivel máximo maneje a los jugadores , algo de lo que muchos jugadores se están aprovechando para tener una ventaja injusta sobre el resto .	expl:pv
7012	De los pacientes tratados , 355 fallecieron , detalló la ONG en Bruselas .	expl:pv
7013	Y existen sospechas de que en la zona referida se produjeron el miércoles ataques con gas tóxico .	expl:pv
7014	Nadie les pide que se pongan de un lado o de el otro , sólo que sean custodios fieles de la Constitución , como lo han jurado cínicamente cuando asumieron sus cargos .	expl:pass
7015	Los gobernadores que más se le acercan son el kirchnerista Scioli y la única mandataria provincial de ARI , Fabiana Ríos , que ganan 12.000 pesos de bolsillo .	expl:pv
7016	El costo de vida fueguino se advierte también en los salarios ministeriales , de alrededor de 10.000 pesos .	expl:pass
7017	Cerca se ve a el de Formosa , Gildo Insfrán , con  4300 por mes .	expl:pv
7018	En todos los casos el salario se redondeó porque así lo expresó la mayoría de los consultados .	expl:pv
7019	La diferencia con la gestión anterior es que Macri se aumentó de  21.000 a  25.000 las asignaciones especiales para contratar asesores .	expl:pv
7020	Quien sí se aumentó el salario fue el gobernador de Chaco , Jorge Capitanich .	expl:pv
7021	En Catamarca , Eduardo Brizuela del Moral necesita , como Capitanich en Chaco o Cristina Kirchner en la Nación , algunos extras para que su salario se complete .	expl:pv
7022	Ahora , Daniel Peralta decidió quedar se en su casa y no utilizar la que era de Kirchner .	expl:pv
7023	Una decena de músicos y bandas locales de primera línea ya se sumaron a el festival a beneficio de los damnificados por la tragedia de Salta a el 2100 , que será el lunes ( feriado ) a las 14 en Metropolitano .	expl:pv
7024	Todos a beneficio Para estar el lunes a las 14 se pueden adquirir entradas en Sarmiento 780 y Rioja 1440 .	expl:impers
7025	Aunque , en estos últimos tiempos , se hable mucho acerca de la importancia de la tolerancia y de la valoración de el otro ?	expl:pv
7026	Y se fueron agregando otros .	expl:impers
7027	La primera que tomó la palabra fue la calandria , que no es perezosa para hablar ni para cantar : Disculpe , señor , ¿ podríamos saber cómo se llama y de dónde viene ?	expl:pv
7028	se animó el zorzal , celoso de la competencia .	expl:pv
7029	Allí tengo mis pichones que se apoyan siempre sobre mis patas porque el suelo es frío , y , a veces , hay bastante nieve .	expl:pv
7030	Como poder se podría , pero no sé si ustedes serían capaces de aguantar el frío y la nieve .	expl:pv
7031	preguntó el chajá , a el que a veces se le olvidaban las cosas .	expl:pv
7032	dijo la gaviota que se sentía casi protectora de el pingüino .	expl:pv
7033	Y fue así como los pájaros de la pampa improvisaron una gran churrasqueada en la que no faltó nada : los gusanos y los bichos de el suelo , las variadas hierbitas para las ensaladas , los pescaditos que trajeron la gaviota y el martín pescador , hasta el postre tomado de las vainas de un algarrobo cercano , de cuyos dulces todos se dieron una regular panzada .	expl:pv
7034	Nunca se había visto tanto pajarerío junto .	expl:pv
7035	Y les agradeció la acogida y la hospitalidad que le habían brindado , haciéndo lo sentir se hermano de todos .	expl:pv
7036	Desde que esta práctica fue implementada en los países desarrollados a principios de la década de el 90 y hasta la actualidad disminuyó la incidencia de la Mortalidad Infantil y de el Síndrome de Muerte Súbita y no se registraron casos de aspiración de contenido gástrico .	expl:pv
